Transaction,datetime,Item,beverage,other,kids,snacks,bread,breakfast_pastry,breakfast,dessert,condiments,lunch,other_food,hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
5183,2017-01-23 09:05:38,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,True,False,False,False,False,False
5184,2017-01-23 09:40:59,Hot chocolateToast,1,0,0,0,1,0,0,0,0,0,0,9,True,False,False,False,False,False
5185,2017-01-23 09:43:35,TeaHot chocolateSandwich,2,0,0,0,0,0,0,0,0,1,0,9,True,False,False,False,False,False
5187,2017-01-23 10:33:31,TeaCoffeeHot chocolate,3,0,0,0,0,0,0,0,0,0,0,10,True,False,False,False,False,False
5188,2017-01-23 11:17:31,Cake,0,0,0,0,0,0,0,1,0,0,0,11,True,False,False,False,False,False
5189,2017-01-23 11:28:27,CoffeeCoffeeNONEToastExtra Salami or FetaCake,2,1,0,0,1,0,0,1,1,0,0,11,True,False,False,False,False,False
5190,2017-01-23 11:32:40,BreadCoffeePastry,1,0,0,0,1,1,0,0,0,0,0,11,True,False,False,False,False,False
5191,2017-01-23 11:52:35,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,11,True,False,False,False,False,False
5192,2017-01-23 12:18:34,SandwichBread,0,0,0,0,1,0,0,0,0,1,0,12,True,False,False,False,False,False
5193,2017-01-23 12:19:52,Coffee,1,0,0,0,0,0,0,0,0,0,0,12,True,False,False,False,False,False
5194,2017-01-23 12:30:13,SandwichCakeHot chocolate,1,0,0,0,0,0,0,1,0,1,0,12,True,False,False,False,False,False
5195,2017-01-23 12:32:19,Farm HousePastry,0,0,0,0,0,1,0,0,0,0,1,12,True,False,False,False,False,False
5196,2017-01-23 12:33:14,CoffeeSoup,1,0,0,0,0,0,0,0,0,1,0,12,True,False,False,False,False,False
5197,2017-01-23 12:37:16,SoupBread,0,0,0,0,1,0,0,0,0,1,0,12,True,False,False,False,False,False
5198,2017-01-23 12:42:18,TeaTea,2,0,0,0,0,0,0,0,0,0,0,12,True,False,False,False,False,False
5199,2017-01-23 12:45:14,CakeFrittata,0,0,0,0,0,0,1,1,0,0,0,12,True,False,False,False,False,False
5200,2017-01-23 12:47:22,TeaCoffeeCake,2,0,0,0,0,0,0,1,0,0,0,12,True,False,False,False,False,False
5201,2017-01-23 12:55:14,CookiesCake,0,0,0,0,0,0,0,2,0,0,0,12,True,False,False,False,False,False
5202,2017-01-23 12:55:51,TeaNONECakeCake,1,1,0,0,0,0,0,2,0,0,0,12,True,False,False,False,False,False
5203,2017-01-23 12:57:59,Cake,0,0,0,0,0,0,0,1,0,0,0,12,True,False,False,False,False,False
5204,2017-01-23 13:01:44,Cookies,0,0,0,0,0,0,0,1,0,0,0,13,True,False,False,False,False,False
5205,2017-01-23 13:06:52,CakeCookiesSandwichSoupCoffeeTea,2,0,0,0,0,0,0,2,0,2,0,13,True,False,False,False,False,False
5206,2017-01-23 13:08:49,TeaCookies,1,0,0,0,0,0,0,1,0,0,0,13,True,False,False,False,False,False
5207,2017-01-23 13:28:37,Bread,0,0,0,0,1,0,0,0,0,0,0,13,True,False,False,False,False,False
5208,2017-01-23 13:42:43,SandwichSandwichCokeCakeCrisps,1,0,0,1,0,0,0,1,0,2,0,13,True,False,False,False,False,False
5209,2017-01-23 13:44:04,CoffeeSoup,1,0,0,0,0,0,0,0,0,1,0,13,True,False,False,False,False,False
5210,2017-01-23 13:50:22,Spanish BrunchTeaBreadCake,1,0,0,0,1,0,0,1,0,0,1,13,True,False,False,False,False,False
5211,2017-01-23 13:51:56,Coffee,1,0,0,0,0,0,0,0,0,0,0,13,True,False,False,False,False,False
5212,2017-01-23 13:55:28,Bread,0,0,0,0,1,0,0,0,0,0,0,13,True,False,False,False,False,False
5213,2017-01-23 14:08:42,Coffee,1,0,0,0,0,0,0,0,0,0,0,14,True,False,False,False,False,False
5214,2017-01-23 14:12:06,Coffee,1,0,0,0,0,0,0,0,0,0,0,14,True,False,False,False,False,False
5215,2017-01-23 14:22:59,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,14,True,False,False,False,False,False
5216,2017-01-23 14:57:54,BreadCoffeeCake,1,0,0,0,1,0,0,1,0,0,0,14,True,False,False,False,False,False
5217,2017-01-23 15:04:17,CoffeeCoffeeMedialuna,2,0,0,0,0,1,0,0,0,0,0,15,True,False,False,False,False,False
5218,2017-01-23 15:14:50,Cake,0,0,0,0,0,0,0,1,0,0,0,15,True,False,False,False,False,False
5219,2017-01-23 15:25:23,SoupCoffeeCoffeeCoffeeCake,3,0,0,0,0,0,0,1,0,1,0,15,True,False,False,False,False,False
5220,2017-01-23 15:33:08,AlfajoresCoffee,1,0,0,0,0,0,0,1,0,0,0,15,True,False,False,False,False,False
5221,2017-01-23 15:46:26,CoffeeChicken StewJuice,2,0,0,0,0,0,0,0,0,1,0,15,True,False,False,False,False,False
5222,2017-01-23 16:14:49,CoffeeHot chocolateCake,2,0,0,0,0,0,0,1,0,0,0,16,True,False,False,False,False,False
5223,2017-01-23 16:18:06,CookiesHot chocolateTeaToast,2,0,0,0,1,0,0,1,0,0,0,16,True,False,False,False,False,False
5224,2017-01-23 16:39:19,Coffee,1,0,0,0,0,0,0,0,0,0,0,16,True,False,False,False,False,False
5225,2017-01-23 16:40:15,Hot chocolateCoffeeCoffeeCakeCookies,3,0,0,0,0,0,0,2,0,0,0,16,True,False,False,False,False,False
5226,2017-01-23 16:51:22,Hot chocolateCake,1,0,0,0,0,0,0,1,0,0,0,16,True,False,False,False,False,False
5227,2017-01-24 08:39:40,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,True,False
5228,2017-01-24 08:42:04,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,True,False
5229,2017-01-24 08:43:45,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,True,False
5230,2017-01-24 09:07:46,CoffeeCoffeePastry,2,0,0,0,0,1,0,0,0,0,0,9,False,False,False,False,True,False
5231,2017-01-24 09:11:49,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,True,False
5232,2017-01-24 09:14:31,CoffeeScandinavianFocaccia,1,0,0,0,2,0,0,0,0,0,0,9,False,False,False,False,True,False
5233,2017-01-24 09:20:01,Bread,0,0,0,0,1,0,0,0,0,0,0,9,False,False,False,False,True,False
5234,2017-01-24 10:00:27,CoffeeCoffee,2,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
5235,2017-01-24 10:24:39,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
5236,2017-01-24 10:42:30,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
5237,2017-01-24 10:50:03,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,True,False
5238,2017-01-24 10:53:31,BreadCookies,0,0,0,0,1,0,0,1,0,0,0,10,False,False,False,False,True,False
5239,2017-01-24 11:04:34,Scandinavian,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,True,False
5240,2017-01-24 11:04:50,Scandinavian,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,True,False
5241,2017-01-24 11:05:16,Scandinavian,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,True,False
5242,2017-01-24 11:13:35,Farm House,0,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,True,False
5243,2017-01-24 11:16:05,CoffeeCoffee,2,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,True,False
5244,2017-01-24 11:19:40,Bread,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,True,False
5245,2017-01-24 11:21:10,Farm House,0,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,True,False
5247,2017-01-24 11:36:46,CoffeeVegan mincepie,1,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,True,False
5248,2017-01-24 11:37:26,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,True,False
5249,2017-01-24 11:38:40,CoffeeMedialunaBread,1,0,0,0,1,1,0,0,0,0,0,11,False,False,False,False,True,False
5250,2017-01-24 11:53:30,MuffinPastryCoffeeTea,2,0,0,0,0,2,0,0,0,0,0,11,False,False,False,False,True,False
5251,2017-01-24 11:56:21,Cake,0,0,0,0,0,0,0,1,0,0,0,11,False,False,False,False,True,False
5252,2017-01-24 12:00:44,Chicken Stew,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,True,False
5253,2017-01-24 12:06:22,Tea,1,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
5254,2017-01-24 12:09:12,Soup,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,True,False
5255,2017-01-24 12:13:47,BreadCoffeeSaladSpanish Brunch,1,0,0,0,1,0,0,0,0,1,1,12,False,False,False,False,True,False
5256,2017-01-24 12:15:57,NONECoke,1,1,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
5257,2017-01-24 12:20:17,TeaNONE,1,1,0,0,0,0,0,0,0,0,0,12,False,False,False,False,True,False
5258,2017-01-24 12:24:28,Chicken Stew,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,True,False
5259,2017-01-24 12:30:06,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,True,False
5260,2017-01-24 12:38:10,TeaCoffeeSoupArt Tray,2,0,0,0,0,0,0,0,0,1,1,12,False,False,False,False,True,False
5261,2017-01-24 12:43:10,BreadFocacciaMedialunaCookiesCoffee,1,0,0,0,2,1,0,1,0,0,0,12,False,False,False,False,True,False
5262,2017-01-24 12:46:40,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,True,False
5263,2017-01-24 13:06:26,Soup,0,0,0,0,0,0,0,0,0,1,0,13,False,False,False,False,True,False
5264,2017-01-24 13:14:04,Chicken StewArt TrayPastryTrufflesCoffeeCokeBread,2,0,0,0,1,1,0,1,0,1,1,13,False,False,False,False,True,False
5265,2017-01-24 13:17:08,BreadFocaccia,0,0,0,0,2,0,0,0,0,0,0,13,False,False,False,False,True,False
5267,2017-01-24 13:23:30,FrittataTea,1,0,0,0,0,0,1,0,0,0,0,13,False,False,False,False,True,False
5268,2017-01-24 13:24:11,CoffeeChicken StewArt Tray,1,0,0,0,0,0,0,0,0,1,1,13,False,False,False,False,True,False
5269,2017-01-24 13:27:14,BreadScandinavian,0,0,0,0,2,0,0,0,0,0,0,13,False,False,False,False,True,False
5271,2017-01-24 13:32:41,TeaTeaSpanish BrunchSalad,2,0,0,0,0,0,0,0,0,1,1,13,False,False,False,False,True,False
5272,2017-01-24 13:45:20,Cake,0,0,0,0,0,0,0,1,0,0,0,13,False,False,False,False,True,False
5273,2017-01-24 13:50:03,CoffeeCoffeeHot chocolate,3,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,True,False
5274,2017-01-24 13:52:19,Spanish BrunchJuiceTruffles,1,0,0,0,0,0,0,1,0,0,1,13,False,False,False,False,True,False
5275,2017-01-24 14:07:30,CoffeePastry,1,0,0,0,0,1,0,0,0,0,0,14,False,False,False,False,True,False
5276,2017-01-24 14:12:09,Cake,0,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,True,False
5277,2017-01-24 14:20:26,FudgeSandwich,0,0,0,0,0,0,0,1,0,1,0,14,False,False,False,False,True,False
5278,2017-01-24 14:25:51,MuffinCookies,0,0,0,0,0,1,0,1,0,0,0,14,False,False,False,False,True,False
5279,2017-01-24 14:49:06,BreadBread,0,0,0,0,2,0,0,0,0,0,0,14,False,False,False,False,True,False
5280,2017-01-24 15:03:50,Coffee,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,True,False
5281,2017-01-24 15:08:15,CoffeeCake,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,True,False
5282,2017-01-24 15:25:59,TeaChicken Stew,1,0,0,0,0,0,0,0,0,1,0,15,False,False,False,False,True,False
5283,2017-01-24 16:08:34,BreadCoffeeCake,1,0,0,0,1,0,0,1,0,0,0,16,False,False,False,False,True,False
5284,2017-01-24 16:18:26,BreadCake,0,0,0,0,1,0,0,1,0,0,0,16,False,False,False,False,True,False
5285,2017-01-24 16:23:30,Bread,0,0,0,0,1,0,0,0,0,0,0,16,False,False,False,False,True,False
5286,2017-01-24 16:29:59,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,16,False,False,False,False,True,False
5287,2017-01-24 16:40:25,CoffeePastry,1,0,0,0,0,1,0,0,0,0,0,16,False,False,False,False,True,False
5288,2017-01-24 17:09:22,TeaCake,1,0,0,0,0,0,0,1,0,0,0,17,False,False,False,False,True,False
5289,2017-01-25 08:40:22,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,True
5290,2017-01-25 08:47:35,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,True
5291,2017-01-25 08:50:09,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,True
5292,2017-01-25 08:53:10,Coffee,1,0,0,0,0,0,0,0,0,0,0,8,False,False,False,False,False,True
5293,2017-01-25 09:21:23,BreadMedialuna,0,0,0,0,1,1,0,0,0,0,0,9,False,False,False,False,False,True
5294,2017-01-25 09:44:21,EggsCoffeePastry,1,0,0,0,0,1,1,0,0,0,0,9,False,False,False,False,False,True
5295,2017-01-25 09:47:20,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,False,True
5296,2017-01-25 10:51:33,ScandinavianCookies,0,0,0,0,1,0,0,1,0,0,0,10,False,False,False,False,False,True
5297,2017-01-25 10:53:47,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,False,False,False,False,True
5298,2017-01-25 10:54:16,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,False,False,False,False,True
5299,2017-01-25 10:59:58,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,False,False,False,False,True
5300,2017-01-25 11:18:57,Medialuna,0,0,0,0,0,1,0,0,0,0,0,11,False,False,False,False,False,True
5301,2017-01-25 11:26:57,Farm House,0,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,False,True
5302,2017-01-25 11:27:35,BaguetteBread,0,0,0,0,2,0,0,0,0,0,0,11,False,False,False,False,False,True
5303,2017-01-25 11:30:48,Bread,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,False,True
5304,2017-01-25 11:31:22,Baguette,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,False,True
5305,2017-01-25 12:05:55,Soup,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
5306,2017-01-25 12:11:15,Tea,1,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,False,True
5307,2017-01-25 12:36:55,CoffeeTeaCookiesPastry,2,0,0,0,0,1,0,1,0,0,0,12,False,False,False,False,False,True
5308,2017-01-25 12:41:54,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,True
5309,2017-01-25 12:43:26,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,True
5310,2017-01-25 12:49:57,CoffeeTeaSandwichChicken Stew,2,0,0,0,0,0,0,0,0,2,0,12,False,False,False,False,False,True
5311,2017-01-25 12:54:33,SandwichCoffeeCoke,2,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
5312,2017-01-25 12:56:43,Sandwich,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
5313,2017-01-25 12:57:19,Sandwich,0,0,0,0,0,0,0,0,0,1,0,12,False,False,False,False,False,True
5314,2017-01-25 13:07:08,Coffee,1,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,False,True
5315,2017-01-25 13:49:32,Bread,0,0,0,0,1,0,0,0,0,0,0,13,False,False,False,False,False,True
5316,2017-01-25 13:54:04,SandwichTeaCoffee,2,0,0,0,0,0,0,0,0,1,0,13,False,False,False,False,False,True
5317,2017-01-25 14:10:42,Hot chocolateBread,1,0,0,0,1,0,0,0,0,0,0,14,False,False,False,False,False,True
5318,2017-01-25 14:38:01,TeaThe NomadCake,1,0,0,0,0,0,0,1,0,0,1,14,False,False,False,False,False,True
5319,2017-01-25 14:39:20,BreadTeaSoup,1,0,0,0,1,0,0,0,0,1,0,14,False,False,False,False,False,True
5320,2017-01-25 14:41:12,TeaSoupSandwichMedialuna,1,0,0,0,0,1,0,0,0,2,0,14,False,False,False,False,False,True
5321,2017-01-25 14:57:13,CoffeeTeaCake,2,0,0,0,0,0,0,1,0,0,0,14,False,False,False,False,False,True
5322,2017-01-25 14:59:34,Sandwich,0,0,0,0,0,0,0,0,0,1,0,14,False,False,False,False,False,True
5323,2017-01-25 15:18:15,Tea,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,True
5324,2017-01-25 15:19:30,Coke,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,True
5325,2017-01-25 15:21:05,Bread,0,0,0,0,1,0,0,0,0,0,0,15,False,False,False,False,False,True
5326,2017-01-25 15:28:08,Tea,1,0,0,0,0,0,0,0,0,0,0,15,False,False,False,False,False,True
5327,2017-01-25 15:29:12,JuiceCake,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,False,True
5328,2017-01-25 15:58:59,CakeCoffee,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,False,False,True
5329,2017-01-25 16:33:26,Muffin,0,0,0,0,0,1,0,0,0,0,0,16,False,False,False,False,False,True
5336,2017-01-26 08:45:53,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,True,False,False
5337,2017-01-26 08:54:18,BreadMedialuna,0,0,0,0,1,1,0,0,0,0,0,8,False,False,False,True,False,False
5338,2017-01-26 09:15:45,Tea,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,True,False,False
5339,2017-01-26 09:36:34,BreadCoffee,1,0,0,0,1,0,0,0,0,0,0,9,False,False,False,True,False,False
5340,2017-01-26 09:36:58,Bread,0,0,0,0,1,0,0,0,0,0,0,9,False,False,False,True,False,False
5341,2017-01-26 09:48:21,Farm House,0,0,0,0,0,0,0,0,0,0,1,9,False,False,False,True,False,False
5342,2017-01-26 09:49:49,BreadCoffeeTeaCookiesHot chocolate,3,0,0,0,1,0,0,1,0,0,0,9,False,False,False,True,False,False
5343,2017-01-26 09:51:47,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,True,False,False
5344,2017-01-26 10:40:06,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,True,False,False
5345,2017-01-26 10:46:25,BreadMuffinCoffee,1,0,0,0,1,1,0,0,0,0,0,10,False,False,False,True,False,False
5346,2017-01-26 11:00:04,Muffin,0,0,0,0,0,1,0,0,0,0,0,11,False,False,False,True,False,False
5347,2017-01-26 11:05:37,CookiesJuice,1,0,0,0,0,0,0,1,0,0,0,11,False,False,False,True,False,False
5348,2017-01-26 11:07:23,CookiesCookiesCoffeeHot chocolate,2,0,0,0,0,0,0,2,0,0,0,11,False,False,False,True,False,False
5349,2017-01-26 11:09:22,TeaMuffinCakeJuiceCoffee,3,0,0,0,0,1,0,1,0,0,0,11,False,False,False,True,False,False
5350,2017-01-26 11:11:33,TeaMuffinCakeJuiceCoffee,3,0,0,0,0,1,0,1,0,0,0,11,False,False,False,True,False,False
5352,2017-01-26 11:17:10,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,True,False,False
5353,2017-01-26 11:18:03,BreadCoffeeToast,1,0,0,0,2,0,0,0,0,0,0,11,False,False,False,True,False,False
5354,2017-01-26 11:19:14,CoffeeHot chocolateArt TraySandwich,2,0,0,0,0,0,0,0,0,1,1,11,False,False,False,True,False,False
5355,2017-01-26 11:20:03,JuiceTeaMuffin,2,0,0,0,0,1,0,0,0,0,0,11,False,False,False,True,False,False
5356,2017-01-26 11:35:58,CoffeeCoffee,2,0,0,0,0,0,0,0,0,0,0,11,False,False,False,True,False,False
5357,2017-01-26 11:54:39,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,True,False,False
5358,2017-01-26 12:13:16,CoffeeCoffeeCookies,2,0,0,0,0,0,0,1,0,0,0,12,False,False,False,True,False,False
5359,2017-01-26 12:18:31,BreadBaguette,0,0,0,0,2,0,0,0,0,0,0,12,False,False,False,True,False,False
5360,2017-01-26 12:19:05,CoffeeBread,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,True,False,False
5361,2017-01-26 12:24:12,Coffee,1,0,0,0,0,0,0,0,0,0,0,12,False,False,False,True,False,False
5362,2017-01-26 12:28:58,BreadSpanish Brunch,0,0,0,0,1,0,0,0,0,0,1,12,False,False,False,True,False,False
5363,2017-01-26 12:29:52,CoffeeMuffin,1,0,0,0,0,1,0,0,0,0,0,12,False,False,False,True,False,False
5364,2017-01-26 12:30:59,Hot chocolateBaguette,1,0,0,0,1,0,0,0,0,0,0,12,False,False,False,True,False,False
5365,2017-01-26 12:36:05,CoffeeSandwichMedialuna,1,0,0,0,0,1,0,0,0,1,0,12,False,False,False,True,False,False
5366,2017-01-26 12:41:27,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,True,False,False
5367,2017-01-26 12:58:37,CoffeeTeaSoup,2,0,0,0,0,0,0,0,0,1,0,12,False,False,False,True,False,False
5368,2017-01-26 13:12:25,BreadMedialuna,0,0,0,0,1,1,0,0,0,0,0,13,False,False,False,True,False,False
5369,2017-01-26 13:16:55,Chicken Stew,0,0,0,0,0,0,0,0,0,1,0,13,False,False,False,True,False,False
5370,2017-01-26 13:25:41,Spanish BrunchTeaCoffee,2,0,0,0,0,0,0,0,0,0,1,13,False,False,False,True,False,False
5371,2017-01-26 13:40:04,CoffeeSoupCoffeeMuffin,2,0,0,0,0,1,0,0,0,1,0,13,False,False,False,True,False,False
5372,2017-01-26 13:41:06,CakeSoupTea,1,0,0,0,0,0,0,1,0,1,0,13,False,False,False,True,False,False
5373,2017-01-26 13:42:17,SandwichBreadMuffin,0,0,0,0,1,1,0,0,0,1,0,13,False,False,False,True,False,False
5374,2017-01-26 13:50:14,SandwichCoffeeBread,1,0,0,0,1,0,0,0,0,1,0,13,False,False,False,True,False,False
5375,2017-01-26 13:52:19,BreadBaguette,0,0,0,0,2,0,0,0,0,0,0,13,False,False,False,True,False,False
5376,2017-01-26 14:06:49,PastryBreadJam,0,0,0,0,1,1,0,0,1,0,0,14,False,False,False,True,False,False
5377,2017-01-26 14:10:23,Bread,0,0,0,0,1,0,0,0,0,0,0,14,False,False,False,True,False,False
5378,2017-01-26 14:16:56,Pastry,0,0,0,0,0,1,0,0,0,0,0,14,False,False,False,True,False,False
5379,2017-01-26 14:39:44,CakeCake,0,0,0,0,0,0,0,2,0,0,0,14,False,False,False,True,False,False
5380,2017-01-26 15:08:29,Chicken StewSpanish Brunch,0,0,0,0,0,0,0,0,0,1,1,15,False,False,False,True,False,False
5381,2017-01-26 15:21:31,BreadFarm House,0,0,0,0,1,0,0,0,0,0,1,15,False,False,False,True,False,False
5382,2017-01-26 15:26:52,TeaCake,1,0,0,0,0,0,0,1,0,0,0,15,False,False,False,True,False,False
5383,2017-01-26 15:39:36,TeaTeaMedialuna,2,0,0,0,0,1,0,0,0,0,0,15,False,False,False,True,False,False
5384,2017-01-26 15:58:10,TeaCoffeeCookies,2,0,0,0,0,0,0,1,0,0,0,15,False,False,False,True,False,False
5385,2017-01-26 16:32:42,CoffeeMuffin,1,0,0,0,0,1,0,0,0,0,0,16,False,False,False,True,False,False
5386,2017-01-26 16:56:34,Bread,0,0,0,0,1,0,0,0,0,0,0,16,False,False,False,True,False,False
5387,2017-01-27 08:29:00,PastryHot chocolate,1,0,0,0,0,1,0,0,0,0,0,8,False,False,False,False,False,False
5388,2017-01-27 08:35:11,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,False
5389,2017-01-27 08:39:13,Bread,0,0,0,0,1,0,0,0,0,0,0,8,False,False,False,False,False,False
5390,2017-01-27 08:56:56,BreadCookies,0,0,0,0,1,0,0,1,0,0,0,8,False,False,False,False,False,False
5391,2017-01-27 09:00:11,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,9,False,False,False,False,False,False
5392,2017-01-27 09:12:40,BreadBread,0,0,0,0,2,0,0,0,0,0,0,9,False,False,False,False,False,False
5393,2017-01-27 09:13:40,Coffee,1,0,0,0,0,0,0,0,0,0,0,9,False,False,False,False,False,False
5394,2017-01-27 09:34:02,CoffeeJuicePastry,2,0,0,0,0,1,0,0,0,0,0,9,False,False,False,False,False,False
5395,2017-01-27 09:36:12,CookiesMuffinCoffeeCoffeeCoffee,3,0,0,0,0,1,0,1,0,0,0,9,False,False,False,False,False,False
5396,2017-01-27 09:52:39,BreadPastry,0,0,0,0,1,1,0,0,0,0,0,9,False,False,False,False,False,False
5397,2017-01-27 09:54:05,Medialuna,0,0,0,0,0,1,0,0,0,0,0,9,False,False,False,False,False,False
5398,2017-01-27 09:55:24,Farm House,0,0,0,0,0,0,0,0,0,0,1,9,False,False,False,False,False,False
5399,2017-01-27 10:15:38,The NomadSpanish BrunchTeaBread,1,0,0,0,1,0,0,0,0,0,2,10,False,False,False,False,False,False
5400,2017-01-27 10:32:42,CoffeeMedialuna,1,0,0,0,0,1,0,0,0,0,0,10,False,False,False,False,False,False
5401,2017-01-27 10:33:08,Farm HouseScandinavian,0,0,0,0,1,0,0,0,0,0,1,10,False,False,False,False,False,False
5402,2017-01-27 10:33:53,Bread,0,0,0,0,1,0,0,0,0,0,0,10,False,False,False,False,False,False
5403,2017-01-27 10:40:05,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,False,False
5404,2017-01-27 10:45:44,Coffee,1,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,False,False
5405,2017-01-27 10:58:32,CoffeeCookiesBread,1,0,0,0,1,0,0,1,0,0,0,10,False,False,False,False,False,False
5406,2017-01-27 11:02:19,CoffeeCoffeeJuice,3,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,False,False
5407,2017-01-27 11:05:49,CoffeeMedialunaBread,1,0,0,0,1,1,0,0,0,0,0,11,False,False,False,False,False,False
5408,2017-01-27 11:06:38,CoffeeToast,1,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,False,False
5409,2017-01-27 11:11:11,CoffeePastryCoffee,2,0,0,0,0,1,0,0,0,0,0,11,False,False,False,False,False,False
5410,2017-01-27 11:12:16,Farm House,0,0,0,0,0,0,0,0,0,0,1,11,False,False,False,False,False,False
5411,2017-01-27 11:14:29,CakeMuffinBreadCoffeeCoffee,2,0,0,0,1,1,0,1,0,0,0,11,False,False,False,False,False,False
5412,2017-01-27 11:22:14,Coffee,1,0,0,0,0,0,0,0,0,0,0,11,False,False,False,False,False,False
5413,2017-01-27 11:31:24,Bread,0,0,0,0,1,0,0,0,0,0,0,11,False,False,False,False,False,False
5414,2017-01-27 11:40:11,CoffeeMuffin,1,0,0,0,0,1,0,0,0,0,0,11,False,False,False,False,False,False
5415,2017-01-27 11:52:12,Sandwich,0,0,0,0,0,0,0,0,0,1,0,11,False,False,False,False,False,False
5416,2017-01-27 12:00:20,PastryHot chocolateCoffeeCake,2,0,0,0,0,1,0,1,0,0,0,12,False,False,False,False,False,False
5417,2017-01-27 12:04:50,SconeCoffeeBread,1,0,0,0,1,1,0,0,0,0,0,12,False,False,False,False,False,False
5418,2017-01-27 12:09:54,CoffeeCoffeeTeaCakeMedialuna,3,0,0,0,0,1,0,1,0,0,0,12,False,False,False,False,False,False
5419,2017-01-27 12:11:59,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
5420,2017-01-27 12:12:23,Bread,0,0,0,0,1,0,0,0,0,0,0,12,False,False,False,False,False,False
